"","CVE_ENT","CVE_MUN","NOM_MUN","Mx_Manglar","Mx_Mangl_1","Has_mun","Has_mangla"
"2241","15","054","Metepec",0,0,6753.943,0
"2242","15","055","Mexicaltzingo",0,0,1128.876,0
"2243","15","062","Ocoyoacac",0,0,13870.457,0
"2244","15","045","Jilotepec",0,0,56837.886,0
"2245","15","046","Jilotzingo",0,0,11645.422,0
"2246","15","047","Jiquipilco",0,0,27521.046,0
"2247","15","048","JocotitlÃ¡n",0,0,27804.386,0
"2248","15","049","Joquicingo",0,0,4605.789,0
"2249","15","051","Lerma",0,0,23079.761,0
"2250","15","066","Otzoloapan",0,0,15703.862,0
"2251","15","067","Otzolotepec",0,0,11234.124,0
"2252","15","071","PolotitlÃ¡n",0,0,12668.958,0
"2253","15","056","Morelos",0,0,23583.479,0
"2254","15","060","NicolÃ¡s Romero",0,0,23253.349,0
"2255","15","063","Ocuilan",0,0,38585.75,0
"2256","15","064","El Oro",0,0,13749.062,0
"2257","15","072","RayÃ³n",0,0,2298.708,0
"2258","15","073","San Antonio la Isla",0,0,2529.963,0
"2259","15","074","San Felipe del Progreso",0,0,36867.44,0
"2260","15","076","San Mateo Atenco",0,0,1872.733,0
"2261","15","077","San SimÃ³n de Guerrero",0,0,13077.216,0
"2262","15","078","Santo TomÃ¡s",0,0,10403.841,0
"2263","15","079","Soyaniquilpan de JuÃ¡rez",0,0,14658.678,0
"2264","15","080","Sultepec",0,0,56614.565,0
"2265","15","082","Tejupilco",0,0,66840.858,0
"2266","15","085","Temascalcingo",0,0,35627.436,0
"2267","15","086","Temascaltepec",0,0,56827.963,0
"2268","15","098","Texcalyacac",0,0,2473.029,0
"2269","15","087","Temoaya",0,0,18811.442,0
"2270","15","088","Tenancingo",0,0,16464.44,0
"2271","15","090","Tenango del Valle",0,0,20852.003,0
"2272","15","095","TepotzotlÃ¡n",0,0,20712.093,0
"2273","15","097","TexcaltitlÃ¡n",0,0,14921.875,0
"2274","15","105","Tlatlaya",0,0,78858.93,0
"2275","15","101","Tianguistenco",0,0,13177.83,0
"2276","15","102","Timilpan",0,0,16674.182,0
"2277","15","106","Toluca",0,0,42837.213,0
"2278","15","112","Villa del CarbÃ³n",0,0,30339.625,0
"2279","15","113","Villa Guerrero",0,0,22931.987,0
"2280","15","107","Tonatico",0,0,9015.15,0
"2281","15","110","Valle de Bravo",0,0,40083.909,0
"2282","15","111","Villa de Allende",0,0,30954.784,0
"2283","15","117","Zacualpan",0,0,29212.354,0
"2284","15","119","ZumpahuacÃ¡n",0,0,20235.301,0
"2285","15","114","Villa Victoria",0,0,42479.534,0
"2286","15","115","XonacatlÃ¡n",0,0,5350.922,0
"2287","15","118","Zinacantepec",0,0,30969.455,0
"2288","15","116","Zacazonapan",0,0,6669.39,0
"2289","15","123","Luvianos",0,0,70291.671,0
"2290","15","124","San JosÃ© del RincÃ³n",0,0,48810.308,0
"2291","15","039","Ixtapaluca",0,0,32405.681,0
"2292","15","099","Texcoco",0,0,42806.493,0
"2293","15","100","Tezoyuca",0,0,1650.341,0
"2294","15","010","Apaxco",0,0,7566.034,0
"2295","15","011","Atenco",0,0,8765.288,0
"2296","15","044","Jaltenco",0,0,468.971,0
"2297","15","050","Juchitepec",0,0,13249.384,0
"2298","15","053","Melchor Ocampo",0,0,1401.721,0
"2299","15","057","Naucalpan de JuÃ¡rez",0,0,15793.302,0
"2300","15","103","Tlalmanalco",0,0,16017.3,0
"2301","15","013","AtizapÃ¡n de Zaragoza",0,0,9285.433,0
"2302","15","104","Tlalnepantla de Baz",0,0,8035.054,0
"2303","15","058","NezahualcÃ³yotl",0,0,6326.704,0
"2304","15","059","Nextlalpan",0,0,5469.92,0
"2305","15","108","Tultepec",0,0,2676.789,0
"2306","15","121","CuautitlÃ¡n Izcalli",0,0,11012.177,0
"2307","15","015","Atlautla",0,0,16770.467,0
"2308","15","061","Nopaltepec",0,0,8262.442,0
"2309","15","120","Zumpango",0,0,22364.298,0
"2310","15","065","Otumba",0,0,14191.142,0
"2311","15","122","Valle de Chalco Solidaridad",0,0,4660.748,0
"2312","15","125","Tonanitla",0,0,903.968,0
"2313","15","109","TultitlÃ¡n",0,0,6603.606,0
"2314","15","016","Axapusco",0,0,28651.284,0
"2315","15","017","Ayapango",0,0,5067.266,0
"2316","15","068","Ozumba",0,0,4754.833,0
"2317","15","069","Papalotla",0,0,316.158,0
"2318","15","020","Coacalco de BerriozÃ¡bal",0,0,3503.056,0
"2319","15","022","CocotitlÃ¡n",0,0,1477.873,0
"2320","15","023","Coyotepec",0,0,3991.842,0
"2321","15","070","La Paz",0,0,3739.3,0
"2322","15","024","CuautitlÃ¡n",0,0,4081.76,0
"2323","15","025","Chalco",0,0,22523.01,0
"2324","15","028","Chiautla",0,0,2025.67,0
"2325","15","075","San MartÃ­n de las PirÃ¡mides",0,0,6994.068,0
"2326","15","081","TecÃ¡mac",0,0,15686.532,0
"2327","15","083","Temamatla",0,0,2923.803,0
"2328","15","029","Chicoloapan",0,0,4131.741,0
"2329","15","030","Chiconcuac",0,0,683.744,0
"2330","15","034","Ecatzingo",0,0,5316.931,0
"2331","15","084","Temascalapa",0,0,16461.361,0
"2332","15","089","Tenango del Aire",0,0,3795.731,0
"2333","15","031","ChimalhuacÃ¡n",0,0,5445.475,0
"2334","15","091","Teoloyucan",0,0,3104.826,0
"2335","15","092","TeotihuacÃ¡n",0,0,8319.319,0
"2336","15","033","Ecatepec de Morelos",0,0,15619.471,0
"2337","15","036","Hueypoxtla",0,0,23452.128,0
"2338","15","093","Tepetlaoxtoc",0,0,17851.346,0
"2339","15","035","Huehuetoca",0,0,11976.482,0
"2340","15","094","Tepetlixpa",0,0,4312.444,0
"2341","15","096","Tequixquiac",0,0,12247.072,0
"2342","15","037","Huixquilucan",0,0,14088.241,0
"2343","15","002","Acolman",0,0,8690.701,0
"2344","15","009","Amecameca",0,0,17624.84,0
"2345","16","108","Zamora",0,0,33503.955,0
"2346","16","085","TangancÃ­cuaro",0,0,38514.715,0
"2347","16","008","Aquila",258261.056763119,0.011406148059413,226422.676,25.826
"2348","16","010","Arteaga",0,0,343435.727,0
"2349","16","096","TumbiscatÃ­o",0,0,206259.529,0
"2350","16","077","San Lucas",0,0,46790.778,0
"2351","16","038","Huetamo",0,0,205728.719,0
"2352","16","026","Chinicuila",0,0,102206.636,0
"2353","16","002","Aguililla",0,0,139687.407,0
"2354","16","055","MÃºgica",0,0,37757.336,0
"2355","16","097","Turicato",0,0,154609.212,0
"2356","16","013","CarÃ¡cuaro",0,0,91804.015,0
"2357","16","089","Tepalcatepec",0,0,79811.684,0
"2358","16","057","NocupÃ©taro",0,0,54552.099,0
"2359","16","059","Nuevo Urecho",0,0,33040.243,0
"2360","16","009","Ario",0,0,69517.712,0
"2361","16","081","Susupuato",0,0,26795.917,0
"2362","16","092","Tiquicheo de NicolÃ¡s Romero",0,0,149302.925,0
"2363","16","046","JuÃ¡rez",0,0,14099.455,0
"2364","16","012","Buenavista",0,0,92236.38,0
"2365","16","099","Tuzantla",0,0,101808.497,0
"2366","16","111","Ziracuaretiro",0,0,15997.467,0
"2367","16","058","Nuevo Parangaricutiro",0,0,23498.876,0
"2368","16","083","TancÃ­taro",0,0,71425.49,0
"2369","16","047","Jungapeo",0,0,26548.592,0
"2370","16","001","Acuitzio",0,0,17632.059,0
"2371","16","068","PeribÃ¡n",0,0,33180.51,0
"2372","16","090","Tingambato",0,0,18975.513,0
"2373","16","061","Ocampo",0,0,14225.662,0
"2374","16","098","Tuxpan",0,0,24342.233,0
"2375","16","100","Tzintzuntzan",0,0,18439.048,0
"2376","16","005","Angangueo",0,0,7683.831,0
"2377","16","032","ErongarÃ­cuaro",0,0,24397.748,0
"2378","16","056","Nahuatzen",0,0,30415.465,0
"2379","16","073","Quiroga",0,0,21335.313,0
"2380","16","022","Charo",0,0,32304.349,0
"2381","16","024","CherÃ¡n",0,0,22236.278,0
"2382","16","075","Los Reyes",0,0,48092.245,0
"2383","16","072","QuerÃ©ndaro",0,0,23486.371,0
"2384","16","095","Tocumbo",0,0,50604.108,0
"2385","16","034","Hidalgo",0,0,114340.374,0
"2386","16","088","TarÃ­mbaro",0,0,25569.041,0
"2387","16","091","TingÃ¼indÃ­n",0,0,17276.204,0
"2388","16","019","Cotija",0,0,50501.916,0
"2389","16","110","ZinapÃ©cuaro",0,0,59642.937,0
"2390","16","037","Huaniqueo",0,0,20054.179,0
"2391","16","027","ChucÃ¡ndiro",0,0,19230.07,0
"2392","16","018","CopÃ¡ndaro",0,0,17327.702,0
"2393","16","044","JimÃ©nez",0,0,19448.844,0
"2394","16","070","PurÃ©pero",0,0,19266.62,0
"2395","16","084","Tangamandapio",0,0,31605.912,0
"2396","16","054","Morelos",0,0,18339.234,0
"2397","16","020","Cuitzeo",0,0,25440.359,0
"2398","16","078","Santa Ana Maya",0,0,10409.381,0
"2399","16","045","Jiquilpan",0,0,24323.163,0
"2400","16","094","Tlazazalca",0,0,20376.324,0
"2401","16","063","PanindÃ­cuaro",0,0,28925.44,0
"2402","16","023","Chavinda",0,0,15206.705,0
"2403","16","074","CojumatlÃ¡n de RÃ©gules",0,0,13109.975,0
"2404","16","004","Angamacutiro",0,0,24028.824,0
"2405","16","042","IxtlÃ¡n",0,0,12390.782,0
"2406","16","028","Churintzio",0,0,22941.945,0
"2407","16","031","Epitacio Huerta",0,0,42361.417,0
"2408","16","109","ZinÃ¡paro",0,0,11318.048,0
"2409","16","030","Ecuandureo",0,0,30416.174,0
"2410","16","071","PuruÃ¡ndiro",0,0,71893.543,0
"2411","16","060","NumarÃ¡n",0,0,7690.528,0
"2412","16","105","Vista Hermosa",0,0,14759.747,0
"2413","16","086","Tanhuato",0,0,22807.624,0
"2414","16","069","La Piedad",0,0,28474.106,0
"2415","16","079","Salvador Escalante",0,0,48785.963,0
"2416","16","052","LÃ¡zaro CÃ¡rdenas",11048153.6540232,0.960483456250874,115027.006,1104.815
"2417","16","014","Coahuayana",3462449.50305819,0.9461365311279,36595.664,346.245
"2418","16","029","Churumuco",0,0,110904.938,0
"2419","16","015","CoalcomÃ¡n de VÃ¡zquez Pallares",0,0,282633.667,0
"2420","16","035","La Huacana",0,0,195202.152,0
"2421","16","006","ApatzingÃ¡n",0,0,164026.685,0
"2422","16","064","ParÃ¡cuaro",0,0,50337.297,0
"2423","16","033","Gabriel Zamora",0,0,36731.182,0
"2424","16","087","Taretan",0,0,18509.584,0
"2425","16","082","TacÃ¡mbaro",0,0,78681.502,0
"2426","16","040","Indaparapeo",0,0,17646.478,0
"2427","16","025","Chilchota",0,0,30462.696,0
"2428","16","049","Madero",0,0,101964.587,0
"2429","16","112","ZitÃ¡cuaro",0,0,51259.062,0
"2430","16","039","Huiramba",0,0,7910.512,0
"2431","16","066","PÃ¡tzcuaro",0,0,43854.157,0
"2432","16","048","Lagunillas",0,0,7266.893,0
"2433","16","101","Tzitzio",0,0,94131.056,0
"2434","16","007","Aporo",0,0,5841.531,0
"2435","16","065","Paracho",0,0,24416.704,0
"2436","16","041","Irimbo",0,0,12665.223,0
"2437","16","021","Charapan",0,0,23375.991,0
"2438","16","080","Senguio",0,0,25030.45,0
"2439","16","053","Morelia",0,0,119242.758,0
"2440","16","093","Tlalpujahua",0,0,19720.325,0
"2441","16","016","Coeneo",0,0,39367.735,0
"2442","16","003","Ãlvaro ObregÃ³n",0,0,15951.702,0
"2443","16","107","Zacapu",0,0,45468.128,0
"2444","16","043","Jacona",0,0,11870.163,0
"2445","16","050","MaravatÃ­o",0,0,69770.45,0
"2446","16","036","Huandacareo",0,0,9621.396,0
"2447","16","017","Contepec",0,0,37886.52,0
"2448","16","104","Villamar",0,0,35016.793,0
"2449","16","051","Marcos Castellanos",0,0,23303.674,0
"2450","16","076","Sahuayo",0,0,12811.257,0
"2451","16","067","Penjamillo",0,0,37124.728,0
"2452","16","103","Venustiano Carranza",0,0,22763.069,0
"2453","16","062","PajacuarÃ¡n",0,0,17036.796,0
"2454","16","011","BriseÃ±as",0,0,6769.622,0
"2455","16","113","JosÃ© Sixto Verduzco",0,0,21968.057,0
"2456","16","106","YurÃ©cuaro",0,0,17439.16,0
"2457","16","102","Uruapan",0,0,101291.677,0
