CVEGEO,UE_ALOJAB_TOT,UE_ALOJAB_EMPEST,UE_AGROP_TOT,UE_AGROP_EMPEST
250061325,0,0,1,31
250061366,0,0,1,11
250061453,0,0,7,14
250061622,0,0,1,6
250061695,0,0,2,4
250061698,0,0,1,6
250062210,0,0,1,6
250062255,0,0,2,53
250062262,0,0,3,15
250062436,0,0,2,4
250062453,0,0,2,12
250062582,0,0,1,11
250062719,0,0,2,4
250062800,0,0,2,22
250063136,0,0,1,2
250063239,0,0,4,46
250063240,0,0,1,2
250063300,0,0,1,6
250063378,0,0,1,6
250063438,0,0,2,17
250063441,0,0,3,55
250063499,0,0,1,11
250069010,0,0,3,109
250070039,0,0,1,11
250070137,0,0,2,22
250070161,0,0,1,51
250070200,0,0,1,11
250070203,0,0,1,11
250070242,0,0,1,11
250070765,0,0,2,12
250070979,0,0,1,11
250070989,0,0,1,11
250080061,0,0,1,31
250080180,0,0,1,2
250080404,0,0,9,27
250080446,0,0,1,11
250080453,0,0,3,93
250080490,0,0,9,26
250080516,0,0,1,11
250090013,0,0,88,176
250090018,0,0,1,2
250090020,0,0,1,2
250090044,0,0,1,51
250090062,0,0,7,14
250090102,0,0,1,6
250090213,0,0,12,24
250090255,0,0,2,152
250090257,0,0,1,51
250090572,0,0,3,55
250090701,0,0,1,31
250090775,0,0,1,11
250090784,0,0,1,6
250100004,0,0,2,42
250100016,0,0,5,75
250100026,0,0,2,42
250100036,0,0,1,6
250100077,0,0,1,11
250100122,0,0,5,50
250100155,0,0,1,11
250100212,0,0,1,11
250100237,0,0,1,11
250100265,0,0,6,61
250100333,0,0,1,11
250100420,0,0,1,11
250100546,0,0,1,11
250100620,0,0,1,11
250101491,0,0,1,11
250101492,0,0,1,11
250110042,0,0,1,11
250110059,0,0,5,28
250110085,0,0,2,17
250110114,0,0,1,6
250110130,0,0,2,17
250110188,0,0,2,4
250110228,0,0,1,11
250110239,0,0,2,37
250110280,0,0,15,222
250110381,0,0,7,69
250110386,0,0,7,177
250110695,0,0,7,151
250110707,0,0,15,83
250110720,0,0,1,2
250110723,0,0,1,11
250110792,0,0,1,6
250110921,0,0,1,6
250110990,0,0,1,11
250111010,0,0,1,2
250111155,0,0,1,6
250111287,0,0,1,2
250111317,0,0,1,2
250111323,0,0,1,11
250111438,0,0,1,2
250111469,0,0,2,4
250111522,0,0,9,22
250120134,0,0,2,33
250120278,0,0,1,11
250120294,0,0,1,31
250120370,0,0,2,17
250120635,0,0,2,13
250120786,0,0,2,17
250120860,0,0,1,51
250121377,0,0,1,51
250130565,0,0,1,11
250140015,0,0,1,51
250140020,0,0,5,108
250140022,0,0,6,107
250140041,0,0,5,108
250140079,0,0,1,51
250140134,0,0,3,55
250140146,0,0,7,180
250140214,0,0,7,47
250140287,0,0,8,115
250140398,0,0,8,16
250140454,0,0,1,101
250140527,0,0,5,216
250140643,0,0,1,51
250140687,0,0,4,66
250140743,0,0,1,11
250150698,0,0,2,22
250160131,0,0,1,31
250160676,0,0,8,74
250160884,0,0,1,11
250160928,0,0,1,2
250170195,0,0,1,31
250170367,0,0,2,62
250171557,0,0,1,11
250171586,0,0,1,11
250180002,0,0,1,6
250180014,0,0,1,2
250180018,0,0,1,11
250180054,0,0,10,176
250180076,0,0,2,17
250180126,0,0,5,55
250180131,0,0,8,400
250180232,0,0,1,2
250180292,0,0,1,2
250180322,0,0,13,125
250180434,0,0,27,112
250180478,0,0,7,27
250180549,0,0,1,2
250180564,0,0,1,2
250182136,0,0,1,6
250182242,0,0,1,2
250182256,0,0,1,6
250182277,0,0,1,11
250182280,0,0,1,11
250182281,0,0,1,6
250182285,0,0,1,6
260030159,0,0,8,86
260030277,0,0,1,11
260030877,0,0,2,22
260120098,0,0,1,101
260120172,0,0,7,213
260170080,0,0,12,54
260170166,0,0,17,71
260170219,0,0,4,46
260170617,0,0,1,6
260170728,0,0,1,6
260180090,0,0,2,42
260180296,0,0,1,6
260180357,0,0,1,11
260180585,0,0,2,12
260180946,0,0,3,33
260181163,0,0,1,51
260181837,0,0,1,6
260181937,0,0,1,51
260181977,0,0,1,101
260182356,0,0,1,31
260182689,0,0,1,6
260183086,0,0,1,11
260183087,0,0,6,231
260183258,0,0,1,11
260250013,0,0,1,11
260250285,0,0,2,22
260250297,0,0,1,31
260250310,0,0,4,84
260260051,0,0,1,101
260260865,0,0,3,508
260290111,0,0,1,251
260290254,0,0,1,11
260290461,0,0,1,2
260300136,0,0,4,39
260300285,0,0,1,51
260300361,0,0,1,2
260300514,0,0,1,51
260300532,0,0,4,254
260300669,0,0,2,502
260301215,0,0,9,49
260301433,0,0,1,101
260301436,0,0,1,2
260301829,0,0,2,62
260301857,0,0,1,31
260302000,0,0,1,51
260303081,0,0,1,11
260303258,0,0,2,33
260303293,0,0,1,51
260303659,0,0,1,2
260303660,0,0,1,51
260303661,0,0,1,251
260303972,0,0,1,31
260304042,0,0,1,51
260330011,0,0,3,44
260330012,0,0,2,42
260330019,0,0,2,42
260330020,0,0,1,2
260330035,0,0,2,8
260330038,0,0,1,11
260330054,0,0,2,22
260330055,0,0,1,11
260330062,0,0,2,57
260330063,0,0,3,73
260330078,0,0,1,2
260330082,0,0,1,2
260330083,0,0,1,2
260330098,0,0,1,31
260330100,0,0,5,10
260330110,0,0,2,12
260330112,0,0,2,12
260330196,0,0,1,11
260330210,0,0,1,11
260330230,0,0,3,6
260330262,0,0,15,457
260330307,0,0,1,51
260330390,0,0,4,70
260330446,0,0,1,2
260420108,0,0,1,31
260470027,0,0,2,22
260480201,0,0,2,8
260480204,0,0,2,17
260520663,0,0,1,31
260550619,0,0,11,47
260550863,0,0,1,2
260570218,0,0,1,11
260570301,0,0,6,146
260650107,0,0,1,2
260710140,0,0,1,11
260710141,0,0,18,523
260710149,0,0,1,11
260710178,0,0,1,11
260720016,0,0,11,242
260720149,0,0,1,11
260720164,0,0,1,11
260720186,0,0,19,433
260720202,0,0,5,145
260720226,0,0,2,82
260720259,0,0,1,11
260720341,0,0,1,51
270010005,0,0,2,12
270010011,0,0,1,11
270010014,0,0,4,17
270010033,0,0,1,2
270010034,0,0,2,4
270010035,0,0,2,8
270010039,0,0,5,14
270010040,0,0,3,6
270010047,0,0,18,36
270010049,0,0,4,8
270010050,0,0,3,6
270010054,0,0,1,11
270010060,0,0,1,2
270010061,0,0,1,2
270010063,0,0,1,2
270010077,0,0,1,2
270010134,0,0,2,4
270010164,0,0,1,6
270010203,0,0,1,11
270010252,0,0,7,14
270010307,0,0,1,2
270010327,0,0,1,2
270010496,0,0,2,4
270010541,0,0,1,2
270010683,0,0,1,2
270010721,0,0,1,2
270020002,0,0,27,93
270020014,0,0,15,77
270020031,0,0,6,47
270020032,0,0,2,13
270020035,0,0,5,10
270020040,0,0,22,44
270020041,0,0,27,58
270020046,0,0,1,2
270020060,0,0,3,24
270020063,0,0,11,22
270020065,0,0,11,26
270020069,0,0,2,37
270020084,0,0,11,22
270020085,0,0,8,16
270020089,0,0,1,2
270020093,0,0,52,117
270020099,0,0,3,109
270020100,0,0,1,11
270020114,0,0,27,127
270020118,0,0,1,11
270020135,0,0,31,66
270020141,0,0,1,51
270020151,0,0,9,58
270020155,0,0,7,14
270020169,0,0,3,10
270020173,0,0,1,2
270020211,0,0,24,48
270020213,0,0,1,6
270020219,0,0,4,12
270030005,0,0,9,18
270030006,0,0,38,85
270030007,0,0,1,2
270030008,0,0,6,46
270030009,0,0,3,14
270030017,0,0,29,165
270030018,0,0,4,46
270030020,0,0,77,241
270030021,0,0,14,28
270030023,0,0,92,184
270030027,0,0,1,11
270030030,0,0,2,17
270030036,0,0,2,22
270030037,0,0,5,50
270030040,0,0,12,33
270030045,0,0,3,39
270030046,0,0,2,4
270030048,0,0,137,305
270030049,0,0,2,57
270030050,0,0,8,83
270030052,0,0,2,4
270030053,0,0,17,146
270030054,0,0,1,11
270030057,0,0,8,29
270030058,0,0,1,2
270030059,0,0,13,52
270030062,0,0,6,32
270030063,0,0,12,52
270030082,0,0,2,17
270030083,0,0,1,6
270030087,0,0,2,8
270030089,0,0,1,6
270030091,0,0,2,4
270030092,0,0,12,53
270030116,0,0,3,6
270030127,0,0,1,101
270030147,0,0,2,132
270030152,0,0,3,23
270030164,0,0,1,31
270030165,0,0,1,6
270030185,0,0,2,4
270030188,0,0,2,8
270030211,0,0,7,43
270030212,0,0,7,14
270030213,0,0,1,2
270030216,0,0,1,2
270030226,0,0,92,184
270030236,0,0,6,12
270030238,0,0,2,22
270030242,0,0,1,31
270030247,0,0,5,10
270030255,0,0,2,4
270030276,0,0,1,2
270030278,0,0,1,11
270030284,0,0,1,2
270030292,0,0,4,21
270030306,0,0,1,2
270030315,0,0,19,47
270030323,0,0,1,6
270030336,0,0,13,26
270040019,0,0,1,6
270040020,0,0,1,11
270040021,0,0,15,30
270040024,0,0,73,175
270040025,0,0,16,32
270040027,0,0,1,6
270040044,0,0,15,30
270040045,0,0,26,52
270040050,0,0,1,11
270040052,0,0,41,131
270040063,0,0,7,14
270040080,0,0,1,2
270040083,0,0,33,66
270040088,0,0,45,99
270040089,0,0,5,10
270040103,0,0,2,8
270040112,0,0,1,6
270040116,0,0,22,44
270040118,0,0,2,4
270040119,0,0,2,4
270040163,0,0,1,31
270040171,0,0,1,2
270040172,0,0,1,2
270040173,0,0,1,2
270040178,0,0,1,31
270040179,0,0,1,6
270040180,0,0,1,11
270040194,0,0,5,10
270040220,0,0,2,4
270040224,0,0,3,15
270040227,0,0,7,63
270040244,0,0,3,6
270040254,0,0,6,12
270040256,0,0,88,185
270040257,0,0,3,6
270040260,0,0,2,4
270040271,0,0,1,2
270040274,0,0,2,4
270040288,0,0,1,2
270040290,0,0,1,11
270040291,0,0,1,2
270040293,0,0,1,2
270040301,0,0,4,8
270040313,0,0,17,34
270050019,0,0,1,2
270050028,0,0,1,2
270050031,0,0,2,4
270050037,0,0,2,4
270050038,0,0,5,19
270050040,0,0,22,44
270050051,0,0,1,2
270050056,0,0,19,38
270050067,0,0,3,6
270050069,0,0,1,2
270050080,0,0,1,2
270050082,0,0,7,18
270050083,0,0,1,31
270050108,0,0,1,2
270050118,0,0,1,2
270060025,0,0,1,2
270060030,0,0,1,6
270060070,0,0,1,2
270060085,0,0,1,2
270060109,0,0,1,2
270060142,0,0,1,2
270070011,0,0,6,12
270070012,0,0,29,58
270070016,0,0,1,2
270070021,0,0,15,30
270070025,0,0,1,2
270070033,0,0,1,11
270070052,0,0,1,2
270070056,0,0,17,34
270070074,0,0,10,20
270070078,0,0,12,24
270070122,0,0,22,44
270070126,0,0,17,34
270070127,0,0,1,2
270080013,0,0,1,2
270080097,0,0,1,31
270080255,0,0,4,46
270090013,0,0,1,2
270090017,0,0,1,11
270090029,0,0,1,2
270090063,0,0,11,31
270090077,0,0,1,6
270100022,0,0,1,2
270100029,0,0,3,6
270110006,0,0,1,11
270110010,0,0,1,11
270110014,0,0,1,11
270110015,0,0,1,2
270110016,0,0,1,11
270110017,0,0,2,4
270110020,0,0,18,36
270110022,0,0,1,51
270110023,0,0,1,2
270110024,0,0,1,11
270110027,0,0,6,21
270110028,0,0,5,10
270110030,0,0,1,31
270110032,0,0,1,101
270110048,0,0,3,6
270110054,0,0,1,51
270110086,0,0,3,6
270110118,0,0,1,2
270110139,0,0,1,101
270110141,0,0,1,51
270110142,0,0,1,11
270110267,0,0,3,64
270110268,0,0,1,6
270110292,0,0,1,51
270110294,0,0,1,11
270110300,0,0,5,10
270120007,0,0,6,12
270120015,0,0,8,16
270120019,0,0,8,53
270120020,0,0,1,51
270120022,0,0,11,51
270120023,0,0,26,52
270120024,0,0,2,53
270120031,0,0,3,6
270120032,0,0,4,8
270120033,0,0,1,2
270120034,0,0,8,16
270120036,0,0,3,15
270120046,0,0,6,21
270120052,0,0,9,27
270120058,0,0,2,4
270120064,0,0,3,55
270120068,0,0,3,6
270120072,0,0,4,8
270120074,0,0,1,2
270120076,0,0,1,2
270120079,0,0,1,51
270120082,0,0,30,69
270120083,0,0,1,51
270120086,0,0,19,38
270120092,0,0,1,2
270120098,0,0,9,27
270120104,0,0,9,27
270120105,0,0,38,85
270120107,0,0,48,105
270120109,0,0,2,4
270120111,0,0,9,18
270120113,0,0,2,4
270120114,0,0,7,14
270120115,0,0,4,8
270120117,0,0,2,4
270120121,0,0,6,45
270120124,0,0,4,8
270120127,0,0,3,6
270120128,0,0,8,16
270120129,0,0,1,2
270120140,0,0,1,2
270120142,0,0,5,10
270120146,0,0,2,4
270120160,0,0,1,2
270120163,0,0,1,2
270120167,0,0,1,2
270120209,0,0,11,22
270120219,0,0,1,31
270120224,0,0,1,101
270120242,0,0,1,31
270120245,0,0,8,16
270120246,0,0,8,16
270130003,0,0,3,6
270130010,0,0,4,8
270130020,0,0,11,26
270130021,0,0,31,62
270130033,0,0,19,38
270130034,0,0,1,2
270130037,0,0,11,30
270130041,0,0,1,2
270130042,0,0,2,4
270130043,0,0,9,18
270130047,0,0,27,54
270130048,0,0,11,22
270130051,0,0,9,18
270130052,0,0,20,48
270130065,0,0,16,32
270140002,0,0,4,17
270140003,0,0,10,47
270140004,0,0,1,2
270140008,0,0,7,40
270140009,0,0,2,8
270140011,0,0,1,6
270140012,0,0,8,16
270140014,0,0,7,63
270140015,0,0,2,4
270140020,0,0,1,6
270140022,0,0,1,2
270140029,0,0,7,14
270140030,0,0,7,18
270140033,0,0,6,12
270140037,0,0,5,10
270140038,0,0,9,18
270140041,0,0,4,8
270140042,0,0,3,6
270140045,0,0,18,36
270140046,0,0,4,25
270140054,0,0,5,23
270140056,0,0,1,2
270140061,0,0,9,18
270150015,0,0,1,11
270150039,0,0,1,2
270160013,0,0,1,51
270160023,0,0,1,51
270160039,0,0,1,11
270160080,0,0,1,2
270170005,0,0,1,2
270170012,0,0,21,42
270170023,0,0,5,10
270170042,0,0,1,6
270170044,0,0,4,8
270170052,0,0,1,2
270170059,0,0,2,4
270170062,0,0,2,8
270170086,0,0,4,8
270170208,0,0,1,6
280010002,0,0,2,4
280010019,0,0,5,10
280010138,0,0,1,2
280010244,0,0,1,2
280010257,0,0,1,2
280020021,0,0,22,124
280020146,0,0,14,78
280020147,0,0,1,2
280020231,0,0,1,6
280020411,0,0,1,6
280020449,0,0,10,66
280020517,0,0,1,2
280020816,0,0,4,8
280020837,0,0,2,12
280030010,0,0,11,75
280030012,0,0,8,16
280030015,0,0,4,8
280030045,0,0,27,72
280030046,0,0,1,11
280030048,0,0,15,30
280030072,0,0,2,13
280030078,0,0,40,80
280030103,0,0,1,51
280030112,0,0,7,27
280030120,0,0,2,4
280030147,0,0,4,8
280030158,0,0,2,4
280030176,0,0,1,31
280030199,0,0,1,2
280030231,0,0,4,8
280030232,0,0,1,11
280030236,0,0,10,20
280030246,0,0,18,36
280030249,0,0,3,6
280030295,0,0,21,46
280030325,0,0,10,20
280030342,0,0,8,34
280030440,0,0,2,4
280030517,0,0,3,6
280030518,0,0,6,12
280030718,0,0,8,54
280030795,0,0,5,19
280070444,0,0,5,10
280080264,0,0,1,11
280110014,0,0,1,2
280120059,0,0,6,16
280120066,0,0,4,12
280120083,0,0,5,10
280120120,0,0,5,10
280120128,0,0,3,10
280120140,0,0,1,2
280120177,0,0,1,2
280120192,0,0,1,11
280120439,0,0,2,4
280120592,0,0,2,4
280120624,0,0,2,4
280120626,0,0,7,14
280140011,0,0,1,2
280140552,0,0,3,10
280140559,0,0,1,2
280140564,0,0,1,2
280160060,0,0,2,4
280160077,0,0,2,4
280160124,0,0,3,6
280210015,0,0,4,8
280210019,0,0,1,2
280210091,0,0,1,2
280210132,0,0,2,4
280210151,0,0,2,4
280210290,0,0,5,10
280220057,0,0,4,8
280220523,0,0,3,28
280220583,0,0,6,12
280220603,0,0,14,559
280220962,0,0,2,82
280221083,0,0,6,12
280221085,0,0,1,101
280221090,0,0,4,8
280221637,0,0,3,6
280250019,0,0,1,2
280250031,0,0,1,2
280321341,0,0,1,2
280340034,0,0,2,4
280340072,0,0,1,2
280350063,0,0,1,11
280350428,0,0,4,154
280350456,0,0,3,154
280350460,0,0,1,31
280350474,0,0,1,31
280350499,0,0,1,51
280350545,0,0,3,134
280370091,0,0,1,6
280370202,0,0,1,2
280370209,0,0,2,13
280370616,0,0,9,31
280370853,0,0,1,101
280370903,0,0,1,6
280370905,0,0,1,2
280370912,0,0,1,2
280371033,0,0,1,6
280380009,0,0,1,2
280380010,0,0,3,19
280380011,0,0,13,26
280380012,0,0,8,16
280400460,0,0,1,51
280410044,0,0,1,31
280430006,0,0,1,2
280430028,0,0,2,4
290030004,0,0,1,6
290030006,0,0,1,6
290030008,0,0,1,2
290030012,0,0,2,4
290030014,0,0,1,2
290030017,0,0,1,11
290030025,0,0,1,2
290030035,0,0,1,11
290030038,0,0,1,6
290030051,0,0,1,2
290030068,0,0,2,4
290030099,0,0,1,2
290030102,0,0,1,11
290030110,0,0,1,6
290030114,0,0,2,4
290030122,0,0,1,2
290030123,0,0,1,2
290030126,0,0,1,2
290040010,0,0,1,6
290040023,0,0,1,2
290040030,0,0,1,2
290040104,0,0,1,2
290110008,0,0,1,6
290110042,0,0,1,6
290120002,0,0,1,2
290130278,0,0,1,2
290140006,0,0,1,2
290140008,0,0,1,2
290140013,0,0,1,2
290140023,0,0,1,2
290140026,0,0,2,4
290140035,0,0,2,4
290140040,0,0,2,4
290140042,0,0,2,4
290140076,0,0,3,35
290140082,0,0,1,2
290150015,0,0,1,2
290150026,0,0,1,2
290150154,0,0,1,2
290150163,0,0,1,2
290210162,0,0,1,6
290240008,0,0,1,2
290240009,0,0,1,2
290290004,0,0,1,6
290290009,0,0,1,2
290300041,0,0,1,2
290300042,0,0,1,2
290300079,0,0,1,2
290310056,0,0,1,2
290310090,0,0,1,2
290320024,0,0,1,2
290340009,0,0,1,2
290340011,0,0,1,2
290340013,0,0,2,4
290340030,0,0,3,6
290340037,0,0,1,2
290340039,0,0,1,6
290340044,0,0,1,2
290340059,0,0,1,2
290340078,0,0,1,6
290340161,0,0,2,4
290340201,0,0,1,2
290340263,0,0,1,6
290340268,0,0,1,2
290340399,0,0,1,2
290340411,0,0,1,6
290360008,0,0,1,2
290400007,0,0,1,2
290400011,0,0,1,2
290400016,0,0,1,2
290400018,0,0,2,4
290400041,0,0,1,2
290400048,0,0,1,2
290430009,0,0,1,6
290440008,0,0,1,2
290460002,0,0,1,6
290460007,0,0,1,2
290460013,0,0,1,2
290470002,0,0,1,2
290470009,0,0,1,6
290470013,0,0,2,4
290490004,0,0,2,4
290510006,0,0,1,2
290550005,0,0,1,2
290560004,0,0,1,11
300010011,0,0,2,4
300030359,0,0,1,2
300040033,0,0,1,31
300040048,0,0,2,53
300050006,0,0,1,2
300050016,0,0,10,29
300050018,0,0,3,15
300050021,0,0,6,25
300050025,0,0,1,2
300050026,0,0,7,14
300050034,0,0,1,2
300050036,0,0,2,4
300050057,0,0,2,22
300050073,0,0,2,4
300060043,0,0,1,2
300080038,0,0,1,2
300090067,0,0,1,11
300090082,0,0,1,2
300090193,0,0,1,2
300090227,0,0,8,20
300110005,0,0,4,8
300110006,0,0,21,80
300110012,0,0,1,2
300110016,0,0,2,13
300110017,0,0,4,8
300110019,0,0,1,51
300110026,0,0,1,2
300110027,0,0,1,51
300110029,0,0,11,69
300110030,0,0,3,64
300110031,0,0,8,16
300110033,0,0,6,45
300110034,0,0,3,6
300110039,0,0,6,21
300110041,0,0,2,17
300110044,0,0,9,27
300110049,0,0,30,167
300110063,0,0,8,20
300110064,0,0,3,64
300110074,0,0,2,13
300110077,0,0,2,13
300110078,0,0,1,6
300110079,0,0,2,4
300110080,0,0,1,2
300110085,0,0,4,8
300110089,0,0,5,19
300110106,0,0,1,2
300110108,0,0,2,13
300110110,0,0,4,8
300110136,0,0,4,8
300110149,0,0,1,2
300110160,0,0,2,22
300110166,0,0,1,11
300110171,0,0,7,14
300110176,0,0,3,6
300110191,0,0,2,112
300110210,0,0,12,55
300110214,0,0,4,59
300110258,0,0,1,11
300110283,0,0,1,2
300110326,0,0,1,2
300110332,0,0,1,2
300110334,0,0,2,4
300110356,0,0,2,4
300110418,0,0,1,6
300120004,0,0,19,38
300120006,0,0,4,8
300120016,0,0,6,12
300120025,0,0,4,8
300120026,0,0,9,18
300150002,0,0,1,11
300150005,0,0,1,11
300150008,0,0,1,51
300150013,0,0,10,20
300150014,0,0,1,51
300150016,0,0,2,4
300150023,0,0,1,11
300150024,0,0,3,44
300150141,0,0,1,6
300150165,0,0,1,6
300160002,0,0,3,15
300160005,0,0,12,24
300160010,0,0,2,12
300160011,0,0,1,2
300160076,0,0,2,13
300170011,0,0,1,2
300230007,0,0,1,2
300230151,0,0,1,2
300320010,0,0,1,51
300320012,0,0,1,11
300320019,0,0,1,31
300320020,0,0,1,11
300320037,0,0,4,17
300320042,0,0,1,51
300320048,0,0,2,13
300320055,0,0,2,53
300320057,0,0,4,30
300320065,0,0,3,183
300320069,0,0,4,214
300320076,0,0,7,99
300320088,0,0,8,25
300320168,0,0,1,31
300330002,0,0,4,46
300330027,0,0,2,4
300380004,0,0,1,6
300380048,0,0,1,2
300380196,0,0,3,14
300390022,0,0,8,101
300450021,0,0,1,31
300450052,0,0,1,31
300450108,0,0,2,4
300450131,0,0,1,2
300450144,0,0,8,16
300450279,0,0,2,4
300450312,0,0,6,12
300450382,0,0,2,4
300450393,0,0,1,2
300480004,0,0,1,31
300480053,0,0,1,51
300480095,0,0,1,11
300480222,0,0,2,4
300530015,0,0,1,2
300540003,0,0,5,10
300540011,0,0,1,2
300540012,0,0,1,2
300540013,0,0,15,30
300540018,0,0,8,16
300540026,0,0,1,2
300540055,0,0,2,4
300540060,0,0,1,2
300540065,0,0,2,4
300540150,0,0,1,11
300540159,0,0,5,10
300590004,0,0,1,31
300610016,0,0,1,2
300610024,0,0,1,2
300650019,0,0,1,2
300690006,0,0,3,15
300690007,0,0,4,8
300690015,0,0,2,4
300690016,0,0,5,10
300690094,0,0,1,2
300690103,0,0,1,2
300690124,0,0,2,4
300700023,0,0,2,82
300700024,0,0,1,2
300700026,0,0,1,6
300700078,0,0,1,31
300700093,0,0,1,31
300730034,0,0,2,17
300750013,0,0,4,35
300750019,0,0,1,2
300750021,0,0,5,19
300750026,0,0,1,11
300750033,0,0,1,51
300750040,0,0,1,11
300750044,0,0,5,32
300750056,0,0,1,2
300770040,0,0,6,12
300770056,0,0,14,28
300770057,0,0,11,22
300770059,0,0,1,2
300770094,0,0,1,2
300770097,0,0,4,8
300770154,0,0,7,14
300770157,0,0,1,11
300790010,0,0,2,4
300790036,0,0,1,2
300820003,0,0,1,2
300820042,0,0,1,31
300820081,0,0,1,11
300820087,0,0,1,2
300820103,0,0,1,2
300840005,0,0,2,42
300840009,0,0,1,51
300840033,0,0,1,11
300840059,0,0,1,11
300890006,0,0,1,2
300890014,0,0,1,31
300890015,0,0,1,31
300890022,0,0,14,28
300890041,0,0,1,31
300900013,0,0,1,2
300910008,0,0,1,2
300910015,0,0,1,2
300910056,0,0,2,4
300920024,0,0,1,2
300920029,0,0,19,59
300920064,0,0,2,8
300920076,0,0,4,12
300920084,0,0,1,2
300930006,0,0,1,2
300940008,0,0,1,2
300940023,0,0,10,20
300940030,0,0,9,67
300940061,0,0,4,8
300940082,0,0,2,17
300950015,0,0,1,2
300950027,0,0,1,2
300950048,0,0,1,2
300950060,0,0,1,2
300950091,0,0,1,2
300970002,0,0,1,11
300970034,0,0,3,15
300970035,0,0,2,4
301040002,0,0,1,31
301040013,0,0,2,53
301040100,0,0,1,11
301050033,0,0,4,75
301050055,0,0,2,8
301050061,0,0,1,2
301050072,0,0,1,2
301080024,0,0,1,11
301080029,0,0,19,87
301080032,0,0,6,181
301080035,0,0,1,31
301080037,0,0,5,157
301080039,0,0,1,31
301080042,0,0,2,13
301080043,0,0,1,31
301080048,0,0,1,51
301080055,0,0,1,51
301080057,0,0,2,4
301080058,0,0,2,13
301080059,0,0,2,4
301080070,0,0,4,57
301080082,0,0,1,31
301080084,0,0,1,51
301080090,0,0,2,33
301080147,0,0,1,11
301080148,0,0,2,4
301080161,0,0,7,63
301080196,0,0,1,11
301080206,0,0,1,31
301080207,0,0,2,4
301080223,0,0,5,10
301080229,0,0,1,2
301080236,0,0,2,4
301080259,0,0,1,31
301080286,0,0,2,53
301080291,0,0,8,45
301080292,0,0,2,33
301080295,0,0,2,4
301080302,0,0,1,2
301080394,0,0,1,2
301080399,0,0,1,31
301090013,0,0,1,11
301090017,0,0,1,2
301090049,0,0,3,6
301140006,0,0,2,4
301140022,0,0,3,35
301210022,0,0,2,62
301210031,0,0,1,51
301210146,0,0,1,11
301210184,0,0,1,2
301210202,0,0,6,30
301210343,0,0,1,101
301210430,0,0,1,2
301210768,0,0,1,2
301211551,0,0,1,31
301211592,0,0,1,2
301220008,0,0,23,73
301220010,0,0,7,14
301220019,0,0,1,11
301220027,0,0,5,10
301220071,0,0,2,62
301230007,0,0,8,16
301230011,0,0,2,22
301230024,0,0,7,63
301230034,0,0,1,31
301230039,0,0,2,62
301230044,0,0,2,4
301230056,0,0,1,31
301230060,0,0,5,68
301230061,0,0,1,2
301230065,0,0,1,31
301230068,0,0,8,16
301230071,0,0,3,6
301230075,0,0,1,31
301230084,0,0,2,13
301230086,0,0,1,31
301230089,0,0,1,2
301230090,0,0,3,6
301230095,0,0,1,11
301230106,0,0,2,42
301230126,0,0,3,15
301230127,0,0,1,2
301230128,0,0,6,21
301230186,0,0,1,31
301230195,0,0,1,2
301230201,0,0,2,42
301230281,0,0,1,51
301230353,0,0,4,12
301230355,0,0,1,2
301230371,0,0,8,16
301230377,0,0,2,4
301230649,0,0,1,51
301230860,0,0,3,24
301230905,0,0,1,2
301230919,0,0,1,11
301230923,0,0,1,51
301230989,0,0,1,31
301231211,0,0,1,2
301231408,0,0,1,51
301240088,0,0,1,2
301240131,0,0,1,6
301240487,0,0,2,4
301260010,0,0,1,6
301260114,0,0,1,2
301300040,0,0,1,2
301300094,0,0,1,2
301330003,0,0,3,6
301330006,0,0,5,39
301330010,0,0,2,4
301330011,0,0,1,2
301330031,0,0,1,2
301330053,0,0,4,17
301340083,0,0,1,2
301350008,0,0,1,6
301370002,0,0,2,4
301390004,0,0,1,2
301410007,0,0,2,53
301410009,0,0,1,6
301410010,0,0,1,2
301410038,0,0,1,51
301410064,0,0,1,51
301410074,0,0,6,191
301410077,0,0,1,11
301410103,0,0,2,62
301410135,0,0,1,11
301410148,0,0,1,11
301410308,0,0,1,31
301420006,0,0,9,18
301420029,0,0,1,2
301420386,0,0,1,2
301430063,0,0,1,51
301430074,0,0,5,10
301500007,0,0,4,25
301500031,0,0,1,2
301510007,0,0,2,4
301510008,0,0,1,2
301510025,0,0,10,20
301510032,0,0,13,26
301510042,0,0,1,2
301510053,0,0,1,11
301510055,0,0,2,103
301510065,0,0,1,2
301510072,0,0,6,12
301510073,0,0,18,36
301510075,0,0,2,4
301510082,0,0,3,6
301510090,0,0,12,24
301510096,0,0,3,6
301510104,0,0,2,4
301510114,0,0,1,2
301520025,0,0,2,53
301520029,0,0,2,103
301520055,0,0,1,31
301520076,0,0,2,13
301520085,0,0,24,95
301520088,0,0,2,33
301520089,0,0,1,101
301520090,0,0,13,26
301520097,0,0,7,14
301520099,0,0,2,4
301520114,0,0,1,2
301520165,0,0,1,2
301520166,0,0,1,2
301520239,0,0,1,2
301520267,0,0,4,8
301540084,0,0,3,10
301580009,0,0,3,15
301580012,0,0,1,11
301580015,0,0,2,4
301580040,0,0,2,17
301580045,0,0,1,2
301580048,0,0,2,4
301580122,0,0,1,6
301600044,0,0,1,2
301610024,0,0,1,31
301610118,0,0,1,31
301690023,0,0,1,2
301690024,0,0,2,4
301690031,0,0,4,8
301690037,0,0,8,16
301690043,0,0,1,2
